date,field,sensor_full_name,sensor,depth_1,depth_2,depth_3,depth_4,depth_5
6/1/13,W,W5-C_hand,5,0.164420291,0.15411959,0.26934894,,
6/1/13,W,W6-C_hand,6,0.156611075,0.171321936,0.243643048,,
6/1/13,W,W7-C_hand,7,0.143035563,,,,
6/1/13,W,W8-C_hand,8,0.141500908,,0.279458617,,
6/1/13,W,W9-C_hand,9,0.187706405,0.235743144,,,
6/2/13,AES, A1-C,1,0.298229514,0.325608796,0.336978874,,
6/2/13,AES, A10-C,10,0.231821856,0.296102984,0.304995264,0.331979078,
6/2/13,AES, A11-C,11,0.338367245,0.334166697,0.300528717,,
6/2/13,AES, A12-C,12,0.308599978,0.290831313,0.291852289,,
6/2/13,AES, A2-C,2,0.200818852,0.299908093,0.295592907,0.351337409,0.379543966
6/2/13,AES, A3-C,3,0.262027966,0.298398321,0.328526546,,0.408660083
6/2/13,AES, A4-C,4,,0.329781681,0.341404117,,
6/2/13,AES, A5-C,5,0.195054949,0.328484278,0.289456333,,0.324536325
6/2/13,AES, A6-C,6,,0.32261402,0.288660684,0.309045274,0.281382033
6/2/13,AES, A7-C,7,0.332290304,0.351559787,0.396118028,,0.378809008
6/2/13,J,J1-C_hand,1,0.253357995,0.288738482,0.230854141,0.328612959,
6/2/13,J,J10-C_hand,10,0.157562112,0.239176017,0.235904406,,
6/2/13,J,J11-C_hand,11,0.205384555,,0.36924261,,
6/2/13,J,J12-C_hand,12,0.21161203,0.241014967,0.395326621,,
6/2/13,J,J2-C_hand,2,0.197800638,0.2753631,0.279955093,,
6/2/13,J,J3-C_hand,3,0.218160152,0.241245975,,,
6/2/13,J,J4-C_hand,4,0.220879844,0.302012737,0.272855353,,
6/2/13,J,J5-C_hand,5,0.178595778,0.276634083,0.205584667,,
6/2/13,J,J6-C_hand,6,0.299968727,0.31313813,0.350458627,,
6/2/13,J,J7-C_hand,7,0.18567464,,0.276848318,,
6/2/13,J,J8-C_hand,8,0.143218573,0.158907368,0.2266488,,
6/2/13,J,J9-C_hand,9,0,0,0,,
6/2/13,OD,OD-10_C,10,0.247638115,0.290051594,0.276711174,,
6/2/13,OD,OD-11_C,11,0.266651166,0.34424965,,,
6/2/13,OD,OD-12_C,12,0.255169245,0.300516116,0.292029512,,
6/2/13,OD,OD-1_C,1,0.208607087,0.27641778,0.312435395,,
6/2/13,OD,OD-2_C,2,0.239809861,0.326536743,0.342251616,,
6/2/13,OD,OD-3_C,3,0.268890377,0.324765938,0.283399631,,
6/2/13,OD,OD-4_C,4,0.239840025,0.222107581,0.205592903,,
6/2/13,OD,OD-5_C,5,0.28325043,0.332294512,,,
6/2/13,OD,OD-6_C,6,0.218926885,0.277659994,0.274627377,,
6/2/13,OD,OD-7_C,7,0.224343647,0.330032564,,,
6/2/13,OD,OD-8_C,8,0.267635764,,0.298192684,,
6/2/13,OD,OD-9_C,9,0.278635768,0.298603577,0.283043928,,
6/2/13,W,W1-C_hand,1,0.130868089,0.224206674,,,
6/2/13,W,W10-C_hand,10,0.24205443,,0.278423864,,
6/2/13,W,W11-C_hand,11,,0.229082473,,,
6/2/13,W,W12-C_hand,12,0.183330376,,0.286636805,,
6/2/13,W,W2-C_hand,2,0.179583775,0.204177349,,,
6/2/13,W,W3-C_hand,3,0.127752406,0.101206928,0.176654242,,
6/2/13,W,W4-C_hand,4,0.158777955,,,,
6/2/13,W,W5-C_hand,5,0.163980957,0.152182879,0.267618194,,
6/2/13,W,W6-C_hand,6,0.155537712,0.170015016,0.242784136,,
6/2/13,W,W7-C_hand,7,0.142743502,,,,
6/2/13,W,W8-C_hand,8,0.141180029,,0.278465196,,
6/2/13,W,W9-C_hand,9,0.187395042,0.233804392,,,
6/3/13,AES, A1-C,1,0.296891542,0.324204451,0.336978874,,
6/3/13,AES, A10-C,10,0.226240022,0.294921425,0.304995264,0.331543748,
6/3/13,AES, A11-C,11,0.335590703,0.333395495,0.300223134,,
6/3/13,AES, A12-C,12,0.305734244,0.289390527,0.291303592,,
6/3/13,AES, A2-C,2,0.19933617,0.298490689,0.293766397,0.350074667,0.379543966
6/3/13,AES, A3-C,3,0.262027966,0.298367128,0.327948159,,0.408660083
6/3/13,AES, A4-C,4,,0.330975114,0.339624828,,
6/3/13,AES, A5-C,5,0.19302222,0.326925591,0.288821158,,0.324536325
6/3/13,AES, A6-C,6,,0.321052195,0.288306375,0.309045274,0.280852032
6/3/13,AES, A7-C,7,0.330134441,0.349755953,0.396118028,,0.378809008
6/3/13,J,J1-C_hand,1,0.251107215,0.288215955,0.23047781,0.327348759,
6/3/13,J,J10-C_hand,10,0.157330689,0.236359817,0.234146853,,
6/3/13,J,J11-C_hand,11,0.204340046,,0.368533185,,
6/3/13,J,J12-C_hand,12,0.209383245,0.237475015,0.392265005,,
6/3/13,J,J2-C_hand,2,0.196357796,0.27068674,0.277593823,,
6/3/13,J,J3-C_hand,3,0.217849199,0.237939649,,,
6/3/13,J,J4-C_hand,4,0.219209809,0.297740508,0.272604943,,
6/3/13,J,J5-C_hand,5,0.177347657,0.274358765,0.204653255,,
6/3/13,J,J6-C_hand,6,0.298906796,0.312072096,0.348922769,,
6/3/13,J,J7-C_hand,7,0.185095308,,0.27457823,,
6/3/13,J,J8-C_hand,8,0.142736175,0.158008354,0.226036388,,
6/3/13,J,J9-C_hand,9,0,0,0,,
6/3/13,OD,OD-10_C,10,0.243863751,0.289775825,0.276598154,,
6/3/13,OD,OD-11_C,11,0.26468658,0.343610448,,,
6/3/13,OD,OD-12_C,12,0.250497324,0.300503008,0.291875055,,
6/3/13,OD,OD-1_C,1,0.2080763,0.275032144,0.310990863,,
6/3/13,OD,OD-2_C,2,0.238286017,0.325239613,0.341998771,,
6/3/13,OD,OD-3_C,3,0.268232281,0.324954917,0.283487278,,
6/3/13,OD,OD-4_C,4,0.238519036,0.220100594,0.205024191,,
6/3/13,OD,OD-5_C,5,0.280417805,0.331651388,,,
6/3/13,OD,OD-6_C,6,0.216811532,0.276208048,0.270739519,,
6/3/13,OD,OD-7_C,7,0.222213658,0.326991786,,,
6/3/13,OD,OD-8_C,8,0.265126736,,0.297400362,,
6/3/13,OD,OD-9_C,9,0.277619679,0.298261254,0.282581026,,
6/3/13,W,W1-C_hand,1,0.130664052,0.223168913,,,
6/3/13,W,W10-C_hand,10,0.241845155,,0.278105251,,
6/3/13,W,W11-C_hand,11,,0.225216311,,,
6/3/13,W,W12-C_hand,12,0.182612204,,0.284877986,,
6/3/13,W,W2-C_hand,2,0.178968177,0.202487709,,,
6/3/13,W,W3-C_hand,3,0.127219009,0.099855085,0.175650135,,
6/3/13,W,W4-C_hand,4,0.157322143,,,,
6/3/13,W,W5-C_hand,5,0.163043577,0.150106521,0.265945957,,
6/3/13,W,W6-C_hand,6,0.154269126,0.168496538,0.241971179,,
6/3/13,W,W7-C_hand,7,0.142291399,,,,
6/3/13,W,W8-C_hand,8,0.140417361,,0.277515571,,
6/3/13,W,W9-C_hand,9,0.186854432,0.23234711,,,
6/4/13,AES, A1-C,1,0.294207727,0.321388342,0.336978874,,
6/4/13,AES, A10-C,10,0.213098401,0.292551807,0.304771621,0.331979078,
6/4/13,AES, A11-C,11,0.332805539,0.33262668,0.300223134,,
6/4/13,AES, A12-C,12,0.302859611,0.287653057,0.290754027,,
6/4/13,AES, A2-C,2,0.197110122,0.295651658,0.292546288,0.348811925,0.37792582
6/4/13,AES, A3-C,3,0.262027966,0.298335934,0.327948159,,0.407935125
6/4/13,AES, A4-C,4,,0.327394816,0.339624828,,
6/4/13,AES, A5-C,5,0.188940443,0.32431746,0.28818393,,0.323626576
6/4/13,AES, A6-C,6,,0.316867565,0.287596575,0.30808519,0.28032037
6/4/13,AES, A7-C,7,0.321453828,0.345216845,0.3954992,,0.378809008
6/4/13,J,J1-C_hand,1,0.250671748,0.287681198,0.229762515,0.325315259,
6/4/13,J,J10-C_hand,10,0.156801095,0.232432448,0.231566995,,
6/4/13,J,J11-C_hand,11,0.203533302,,0.367438841,,
6/4/13,J,J12-C_hand,12,0.206177145,0.232363455,0.389006565,,
6/4/13,J,J2-C_hand,2,0.195234196,0.264311014,0.275010512,,
6/4/13,J,J3-C_hand,3,0.218094421,0.23293554,,,
6/4/13,J,J4-C_hand,4,0.217415689,0.291181368,0.272205077,,
6/4/13,J,J5-C_hand,5,0.17717081,0.271576855,0.203229957,,
6/4/13,J,J6-C_hand,6,0.298282489,0.31119288,0.347277135,,
6/4/13,J,J7-C_hand,7,0.184890524,,0.271527743,,
6/4/13,J,J8-C_hand,8,0.142598198,0.156500409,0.225202014,,
6/4/13,J,J9-C_hand,9,0,0,0,,
6/4/13,OD,OD-10_C,10,0.239446637,0.289385416,0.276460843,,
6/4/13,OD,OD-11_C,11,0.263897926,0.342461205,,,
6/4/13,OD,OD-12_C,12,0.247726091,0.299332823,0.291649173,,
6/4/13,OD,OD-1_C,1,0.20817008,0.272537122,0.309570094,,
6/4/13,OD,OD-2_C,2,0.240465714,0.324163962,0.341642078,,
6/4/13,OD,OD-3_C,3,0.268796508,0.325172196,0.283684481,,
6/4/13,OD,OD-4_C,4,0.237776151,0.217384281,0.204318107,,
6/4/13,OD,OD-5_C,5,0.278278935,0.330561855,,,
6/4/13,OD,OD-6_C,6,0.215433256,0.273946944,0.264910493,,
6/4/13,OD,OD-7_C,7,0.219661324,0.323495646,,,
6/4/13,OD,OD-8_C,8,0.263715733,,0.295364248,,
6/4/13,OD,OD-9_C,9,0.279666802,0.298106891,0.282276104,,
6/4/13,W,W1-C_hand,1,0.130531729,0.222036091,,,
6/4/13,W,W10-C_hand,10,0.241714201,,0.277599386,,
6/4/13,W,W11-C_hand,11,,0.220936182,,,
6/4/13,W,W12-C_hand,12,0.182132472,,0.282401685,,
6/4/13,W,W2-C_hand,2,0.178420254,0.200415625,,,
6/4/13,W,W3-C_hand,3,0.126934125,0.097989779,0.17447019,,
6/4/13,W,W4-C_hand,4,0.155356444,,,,
6/4/13,W,W5-C_hand,5,0.161834723,0.147746832,0.263570898,,
6/4/13,W,W6-C_hand,6,0.152581409,0.16631447,0.241029578,,
6/4/13,W,W7-C_hand,7,0.142171506,,,,
6/4/13,W,W8-C_hand,8,0.139513271,,0.276341908,,
6/4/13,W,W9-C_hand,9,0.186126516,0.228026925,,,
6/5/13,AES, A1-C,1,0.291516042,0.317852754,0.336978874,,
6/5/13,AES, A10-C,10,0.202661588,0.288982751,0.304548623,0.331543748,
6/5/13,AES, A11-C,11,0.329308994,0.33262668,0.299917552,,
6/5/13,AES, A12-C,12,0.299250744,0.285322217,0.290203596,,
6/5/13,AES, A2-C,2,0.195621363,0.292799953,0.290712471,0.346279464,0.376303103
6/5/13,AES, A3-C,3,0.262685209,0.298304741,0.327948159,,0.407935125
6/5/13,AES, A4-C,4,,0.323806453,0.339624828,,
6/5/13,AES, A5-C,5,0.18552234,0.321698495,0.28722655,,0.322714293
6/5/13,AES, A6-C,6,,0.31106494,0.286530104,0.30808519,0.28032037
6/5/13,AES, A7-C,7,0.311946391,0.34063493,0.394880372,,0.378809008
6/5/13,J,J1-C_hand,1,0.250869547,0.287402038,0.22776564,0.322859461,
6/5/13,J,J10-C_hand,10,0.156635576,0.227493592,0.228567471,,
6/5/13,J,J11-C_hand,11,0.202653465,,0.366323513,,
6/5/13,J,J12-C_hand,12,0.202604433,0.227031021,0.386893575,,
6/5/13,J,J2-C_hand,2,0.19389391,0.256767059,0.272180183,,
6/5/13,J,J3-C_hand,3,0.218258005,0.227330286,,,
6/5/13,J,J4-C_hand,4,0.215259821,0.283860952,0.271824685,,
6/5/13,J,J5-C_hand,5,0.176946124,0.268845148,0.202120559,,
6/5/13,J,J6-C_hand,6,0.29725304,0.310536303,0.345627926,,
6/5/13,J,J7-C_hand,7,0.184480954,,0.268656831,,
6/5/13,J,J8-C_hand,8,0.14239129,0.154866881,0.224245457,,
6/5/13,J,J9-C_hand,9,0,0,0,,
6/5/13,OD,OD-10_C,10,0.23394518,0.289179067,0.276426515,,
6/5/13,OD,OD-11_C,11,0.262815593,0.341506471,,,
6/5/13,OD,OD-12_C,12,0.244518101,0.299675077,0.291661062,,
6/5/13,OD,OD-1_C,1,0.207491717,0.269683836,0.307968792,,
6/5/13,OD,OD-2_C,2,0.241604204,0.318415145,0.341872173,,
6/5/13,OD,OD-3_C,3,0.268937153,0.325427468,0.283925508,,
6/5/13,OD,OD-4_C,4,0.236972021,0.214562338,0.203548459,,
6/5/13,OD,OD-5_C,5,0.275849557,0.329669303,,,
6/5/13,OD,OD-6_C,6,0.213392653,0.271103395,0.25846734,,
6/5/13,OD,OD-7_C,7,0.216482931,0.319388193,,,
6/5/13,OD,OD-8_C,8,0.262188403,,0.292354211,,
6/5/13,OD,OD-9_C,9,0.280799453,0.298415789,0.282300503,,
6/5/13,W,W1-C_hand,1,0.130339372,0.220934942,,,
6/5/13,W,W10-C_hand,10,0.241648885,,0.27710763,,
6/5/13,W,W11-C_hand,11,,0.216902309,,,
6/5/13,W,W12-C_hand,12,0.182201609,,0.279456409,,
6/5/13,W,W2-C_hand,2,0.177803873,0.19805883,,,
6/5/13,W,W3-C_hand,3,0.126649369,0.096101155,0.173377839,,
6/5/13,W,W4-C_hand,4,0.153536395,,,,
6/5/13,W,W5-C_hand,5,0.160874786,0.144902301,0.26075798,,
6/5/13,W,W6-C_hand,6,0.150708475,0.16405291,0.240071814,,
6/5/13,W,W7-C_hand,7,0.142118279,,,,
6/5/13,W,W8-C_hand,8,0.138628199,,0.275115421,,
6/5/13,W,W9-C_hand,9,0.185376555,0.224438981,,,
6/6/13,AES, A1-C,1,0.288824357,0.313587797,0.338061075,,
6/6/13,AES, A10-C,10,0.189231251,0.284193131,0.304324981,0.331543748,
6/6/13,AES, A11-C,11,0.325092445,0.331855478,0.299917552,,
6/6/13,AES, A12-C,12,0.294898744,0.28356254,0.289100134,,
6/6/13,AES, A2-C,2,0.193383162,0.289939799,0.288257641,0.345013234,0.374680386
6/6/13,AES, A3-C,3,0.263340699,0.298273548,0.328526546,,0.407572646
6/6/13,AES, A4-C,4,,0.322604956,0.338733786,,
6/6/13,AES, A5-C,5,0.18140067,0.317483693,0.286586244,,0.32180201
6/6/13,AES, A6-C,6,,0.30252249,0.285817943,0.307122512,0.279790369
6/6/13,AES, A7-C,7,0.297851622,0.334616738,0.393640611,,0.378809008
6/6/13,J,J1-C_hand,1,0.250633093,0.287110647,0.225621899,0.319869889,
6/6/13,J,J10-C_hand,10,0.156105981,0.221899183,0.225116475,,
6/6/13,J,J11-C_hand,11,0.201174096,,0.364776897,,
6/6/13,J,J12-C_hand,12,0.198309034,0.221767605,0.38410415,,
6/6/13,J,J2-C_hand,2,0.191932764,0.248168476,0.26914169,,
6/6/13,J,J3-C_hand,3,0.217914623,0.22143256,,,
6/6/13,J,J4-C_hand,4,0.21265353,0.276462937,0.271484364,,
6/6/13,J,J5-C_hand,5,0.176030883,0.266067937,0.201649185,,
6/6/13,J,J6-C_hand,6,0.295852512,0.309775341,0.34458113,,
6/6/13,J,J7-C_hand,7,0.183661147,,0.266485813,,
6/6/13,J,J8-C_hand,8,0.141839383,0.153058193,0.223340448,,
6/6/13,J,J9-C_hand,9,0,0,0,,
6/6/13,OD,OD-10_C,10,0.228763018,0.289087356,0.276504979,,
6/6/13,OD,OD-11_C,11,0.260592238,0.340037371,,,
6/6/13,OD,OD-12_C,12,0.240154508,0.299543486,0.291875055,,
6/6/13,OD,OD-1_C,1,0.207560709,0.265134535,0.306226645,,
6/6/13,OD,OD-2_C,2,0.241972736,0.315463917,0.342446806,,
6/6/13,OD,OD-3_C,3,0.26867874,0.325722945,0.2839474,,
6/6/13,OD,OD-4_C,4,0.235819174,0.211751963,0.202615011,,
6/6/13,OD,OD-5_C,5,0.273032093,0.328800058,,,
6/6/13,OD,OD-6_C,6,0.210087253,0.268485912,0.252291487,,
6/6/13,OD,OD-7_C,7,0.212935882,0.314633806,,,
6/6/13,OD,OD-8_C,8,0.259998735,,0.28825549,,
6/6/13,OD,OD-9_C,9,0.280731557,0.298690652,0.282568827,,
6/6/13,W,W1-C_hand,1,0.130026403,0.219941025,,,
6/6/13,W,W10-C_hand,10,0.241531017,,0.276633973,,
6/6/13,W,W11-C_hand,11,,0.212414062,,,
6/6/13,W,W12-C_hand,12,0.181551404,,0.276319666,,
6/6/13,W,W2-C_hand,2,0.177084414,0.19547107,,,
6/6/13,W,W3-C_hand,3,0.126168508,0.094687171,0.172421457,,
6/6/13,W,W4-C_hand,4,0.151532487,,,,
6/6/13,W,W5-C_hand,5,0.159642796,0.141785696,0.257684619,,
6/6/13,W,W6-C_hand,6,0.148767279,0.162183602,0.239098065,,
6/6/13,W,W7-C_hand,7,0.142065117,,,,
6/6/13,W,W8-C_hand,8,0.137721165,,0.273850715,,
6/6/13,W,W9-C_hand,9,0.184458693,0.219784689,,,
6/7/13,AES, A1-C,1,0.284775024,0.310015122,0.338601251,,
6/7/13,AES, A10-C,10,0.180509003,0.278764787,0.304324981,0.331543748,
6/7/13,AES, A11-C,11,0.319435888,0.331084276,0.299611969,,
6/7/13,AES, A12-C,12,0.289060478,0.281498184,0.288269719,,
6/7/13,AES, A2-C,2,0.19114091,0.286350875,0.286412865,0.343743515,0.373053098
6/7/13,AES, A3-C,3,0.263996189,0.298242355,0.327948159,,0.407210167
6/7/13,AES, A4-C,4,,0.320205995,0.337839952,,
6/7/13,AES, A5-C,5,0.176566366,0.313237935,0.285624759,,0.320889727
6/7/13,AES, A6-C,6,,0.294945844,0.284746748,0.306159834,0.279258707
6/7/13,AES, A7-C,7,0.28882803,0.32711208,0.392398745,,0.378809008
6/7/13,J,J1-C_hand,1,0.248534501,0.286818787,0.223615214,0.316397688,
6/7/13,J,J10-C_hand,10,0.154979199,0.216015133,0.221311614,,
6/7/13,J,J11-C_hand,11,0.198842653,,0.362744644,,
6/7/13,J,J12-C_hand,12,0.193477607,0.216793106,0.380894132,,
6/7/13,J,J2-C_hand,2,0.189075545,0.23945629,0.266297456,,
6/7/13,J,J3-C_hand,3,0.217030097,0.215403955,,,
6/7/13,J,J4-C_hand,4,0.209519909,0.268296681,0.271122894,,
6/7/13,J,J5-C_hand,5,0.173935414,0.263167122,0.201066639,,
6/7/13,J,J6-C_hand,6,0.293650787,0.30885711,0.343342862,,
6/7/13,J,J7-C_hand,7,0.182548581,,0.265067112,,
6/7/13,J,J8-C_hand,8,0.140802819,0.151416717,0.222441634,,
6/7/13,J,J9-C_hand,9,0,0,0,,
6/7/13,OD,OD-10_C,10,0.223342756,0.289018573,0.276622674,,
6/7/13,OD,OD-11_C,11,0.257487252,0.338081896,,,
6/7/13,OD,OD-12_C,12,0.235086323,0.299701417,0.291934498,,
6/7/13,OD,OD-1_C,1,0.207044325,0.264126785,0.304538054,,
6/7/13,OD,OD-2_C,2,0.240508937,0.311910969,0.343054649,,
6/7/13,OD,OD-3_C,3,0.267620281,0.326581075,0.284450916,,
6/7/13,OD,OD-4_C,4,0.234108031,0.208977096,0.201554017,,
6/7/13,OD,OD-5_C,5,0.269294106,0.327257761,,,
6/7/13,OD,OD-6_C,6,0.205806061,0.26604216,0.246936989,,
6/7/13,OD,OD-7_C,7,0.209279383,0.309218622,,,
6/7/13,OD,OD-8_C,8,0.256748667,,0.282353696,,
6/7/13,OD,OD-9_C,9,0.280370874,0.298770864,0.282970873,,
6/7/13,W,W1-C_hand,1,0.129508549,0.219071124,,,
6/7/13,W,W10-C_hand,10,0.241413149,,0.276293884,,
6/7/13,W,W11-C_hand,11,,0.207634615,,,
6/7/13,W,W12-C_hand,12,0.17963133,,0.273568412,,
6/7/13,W,W2-C_hand,2,0.176089645,0.192814298,,,
6/7/13,W,W3-C_hand,3,0.125330149,0.09378349,0.171784283,,
6/7/13,W,W4-C_hand,4,0.149734077,,,,
6/7/13,W,W5-C_hand,5,0.158465827,0.138563478,0.254748407,,
6/7/13,W,W6-C_hand,6,0.146666831,0.160518194,0.238175056,,
6/7/13,W,W7-C_hand,7,0.14153219,,,,
6/7/13,W,W8-C_hand,8,0.136994311,,0.272656345,,
6/7/13,W,W9-C_hand,9,0.183414183,0.212959422,,,
6/8/13,AES, A1-C,1,0.273925644,0.304266701,0.339139577,,
6/8/13,AES, A10-C,10,0.171720908,0.272071995,0.303877052,0.331543748,
6/8/13,AES, A11-C,11,0.313022681,0.330310687,0.300528717,,
6/8/13,AES, A12-C,12,0.282441256,0.27882447,0.287158455,,
6/8/13,AES, A2-C,2,0.186636149,0.28274294,0.283943422,0.341204078,0.37142581
6/8/13,AES, A3-C,3,0.261370722,0.298211162,0.327948159,,0.40684637
6/8/13,AES, A4-C,4,,0.319004498,0.336948911,,
6/8/13,AES, A5-C,5,0.171003109,0.308962767,0.284660195,,0.319062627
6/8/13,AES, A6-C,6,,0.284512353,0.283673191,0.306159834,0.279258707
6/8/13,AES, A7-C,7,0.26507271,0.319974979,0.391152669,,0.378809008
6/8/13,J,J1-C_hand,1,0.24396745,0.28597736,0.221525223,0.31246115,
6/8/13,J,J10-C_hand,10,0.152288475,0.208929157,0.216938766,,
6/8/13,J,J11-C_hand,11,0.195503228,,0.35953611,,
6/8/13,J,J12-C_hand,12,0.18759459,0.212102604,0.377697134,,
6/8/13,J,J2-C_hand,2,0.185042583,0.229910951,0.263335147,,
6/8/13,J,J3-C_hand,3,0.21525631,0.208894055,,,
6/8/13,J,J4-C_hand,4,0.205936224,0.258428547,0.270740214,,
6/8/13,J,J5-C_hand,5,0.170839883,0.259990144,0.200381477,,
6/8/13,J,J6-C_hand,6,0.289985272,0.307832383,0.341806664,,
6/8/13,J,J7-C_hand,7,0.180574039,,0.26408013,,
6/8/13,J,J8-C_hand,8,0.139002811,0.149672429,0.221520947,,
6/8/13,J,J9-C_hand,9,0,0,0,,
6/8/13,OD,OD-10_C,10,0.217019642,0.288949789,0.276716101,,
6/8/13,OD,OD-11_C,11,0.251589597,0.335248868,,,
6/8/13,OD,OD-12_C,12,0.227745699,0.299530245,0.291827501,,
6/8/13,OD,OD-1_C,1,0.205664203,0.260328618,0.302724744,,
6/8/13,OD,OD-2_C,2,0.236540775,0.306848327,0.343375328,,
6/8/13,OD,OD-3_C,3,0.264719219,0.327167566,0.284953983,,
6/8/13,OD,OD-4_C,4,0.231224842,0.206071017,0.200326591,,
6/8/13,OD,OD-5_C,5,0.26313221,0.32473754,,,
6/8/13,OD,OD-6_C,6,0.199726045,0.262347942,0.242521196,,
6/8/13,OD,OD-7_C,7,0.205267075,0.302646335,,,
6/8/13,OD,OD-8_C,8,0.251272463,,0.272211401,,
6/8/13,OD,OD-9_C,9,0.278979195,0.29803865,0.283372421,,
6/8/13,W,W1-C_hand,1,0.128687741,0.218235532,,,
6/8/13,W,W10-C_hand,10,0.241413149,,0.276026619,,
6/8/13,W,W11-C_hand,11,,0.201504307,,,
6/8/13,W,W12-C_hand,12,0.176365075,,0.27103667,,
6/8/13,W,W2-C_hand,2,0.174235196,0.189785625,,,
6/8/13,W,W3-C_hand,3,0.123989319,0.093018305,0.171350363,,
6/8/13,W,W4-C_hand,4,0.147299274,,,,
6/8/13,W,W5-C_hand,5,0.156433538,0.135325802,0.25192905,,
6/8/13,W,W6-C_hand,6,0.144313759,0.158899465,0.237172779,,
6/8/13,W,W7-C_hand,7,0.140490753,,,,
6/8/13,W,W8-C_hand,8,0.135821567,,0.271473178,,
6/8/13,W,W9-C_hand,9,0.182137593,0.208913213,,,
6/9/13,AES, A1-C,1,0.267101986,0.295561242,0.339679752,,
6/9/13,AES, A10-C,10,0.165822501,0.263461405,0.303652765,0.331543748,
6/9/13,AES, A11-C,11,0.305835577,0.328763507,0.3008343,,
6/9/13,AES, A12-C,12,0.275023277,0.275827423,0.286043724,,
6/9/13,AES, A2-C,2,0.182864628,0.277666904,0.280843834,0.339930871,0.369798522
6/9/13,AES, A3-C,3,0.260054484,0.298179969,0.327369771,,0.406483891
6/9/13,AES, A4-C,4,,0.312976855,0.335158449,,
6/9/13,AES, A5-C,5,0.166105339,0.304656642,0.284015785,,0.317230459
6/9/13,AES, A6-C,6,,0.275587638,0.282596091,0.305194561,0.278725383
6/9/13,AES, A7-C,7,0.250982024,0.311769159,0.389283556,,0.378809008
6/9/13,J,J1-C_hand,1,0.240099378,0.285028356,0.219598566,0.308912468,
6/9/13,J,J10-C_hand,10,0.149891697,0.202252553,0.212725133,,
6/9/13,J,J11-C_hand,11,0.192892315,,0.355056644,,
6/9/13,J,J12-C_hand,12,0.183206464,0.208100721,0.373890749,,
6/9/13,J,J2-C_hand,2,0.181697256,0.221514255,0.260604344,,
6/9/13,J,J3-C_hand,3,0.21393778,0.202953107,,,
6/9/13,J,J4-C_hand,4,0.202654746,0.248876584,0.270308688,,
6/9/13,J,J5-C_hand,5,0.168475446,0.257154364,0.199431593,,
6/9/13,J,J6-C_hand,6,0.286969157,0.306526465,0.338954674,,
6/9/13,J,J7-C_hand,7,0.179385661,,0.263418867,,
6/9/13,J,J8-C_hand,8,0.137800259,0.148096615,0.22073704,,
6/9/13,J,J9-C_hand,9,0,0,0,,
6/9/13,OD,OD-10_C,10,0.211804259,0.288765943,0.276775223,,
6/9/13,OD,OD-11_C,11,0.247077739,0.331471975,,,
6/9/13,OD,OD-12_C,12,0.221885649,0.29873954,0.291661062,,
6/9/13,OD,OD-1_C,1,0.204295376,0.256268503,0.300586668,,
6/9/13,OD,OD-2_C,2,0.233971926,0.301204598,0.343283745,,
6/9/13,OD,OD-3_C,3,0.262445954,0.327482978,0.285259955,,
6/9/13,OD,OD-4_C,4,0.22812272,0.203152429,0.198905942,,
6/9/13,OD,OD-5_C,5,0.257642105,0.321430406,,,
6/9/13,OD,OD-6_C,6,0.195012476,0.2592198,0.239015646,,
6/9/13,OD,OD-7_C,7,0.20161141,0.29562686,,,
6/9/13,OD,OD-8_C,8,0.245380429,,0.260244889,,
6/9/13,OD,OD-9_C,9,0.277741252,0.296803464,0.283822064,,
6/9/13,W,W1-C_hand,1,0.127962007,0.217419669,,,
6/9/13,W,W10-C_hand,10,0.23945629,,0.275767076,,
6/9/13,W,W11-C_hand,11,,0.194993176,,,
6/9/13,W,W12-C_hand,12,0.173503021,,0.268346827,,
6/9/13,W,W2-C_hand,2,0.172307418,0.186728711,,,
6/9/13,W,W3-C_hand,3,0.122770746,0.092048202,0.170963337,,
6/9/13,W,W4-C_hand,4,0.144706867,,,,
6/9/13,W,W5-C_hand,5,0.154452001,0.132033613,0.24909779,,
6/9/13,W,W6-C_hand,6,0.142038807,0.157381395,0.236162188,,
6/9/13,W,W7-C_hand,7,0.139594052,,,,
6/9/13,W,W8-C_hand,8,0.134545387,,0.27028535,,
6/9/13,W,W9-C_hand,9,0.180899959,0.205382774,,,
6/10/13,AES, A1-C,1,0.260250782,0.288232933,0.339679752,,
6/10/13,AES, A10-C,10,0.160883946,0.253488854,0.302978615,0.331109778,
6/10/13,AES, A11-C,11,0.298581647,0.325661986,0.300528717,,
6/10/13,AES, A12-C,12,0.267536324,0.269446928,0.284643809,,
6/10/13,AES, A2-C,2,0.179836473,0.273292177,0.278356126,0.337384457,0.366539375
6/10/13,AES, A3-C,3,0.258075744,0.298148776,0.326791384,,0.405391182
6/10/13,AES, A4-C,4,,0.305703365,0.332471359,,
6/10/13,AES, A5-C,5,0.161176743,0.300862856,0.283370348,,0.31814781
6/10/13,AES, A6-C,6,,0.265395988,0.281155234,0.304231882,0.278193721
6/10/13,AES, A7-C,7,0.24305882,0.301951401,0.387406023,,0.378809008
6/10/13,J,J1-C_hand,1,0.235135182,0.284017065,0.217773227,0.305248636,
6/10/13,J,J10-C_hand,10,0.147320444,0.195485575,0.208723743,,
6/10/13,J,J11-C_hand,11,0.190292993,,0.347979886,,
